Id, NU_ANO_CENSO, ID_ALUNO, ID_MATRICULA, NU_DIA, NU_MES, NU_ANO, TP_SEXO, TP_COR_RACA, CO_UF_NASC, CO_MUNICIPIO_NASC, CO_UF_END, CO_MUNICIPIO_END, TP_ZONA_RESIDENCIAL, IN_NECESSIDADE_ESPECIAL, IN_REGULAR, IN_EJA, IN_PROFISSIONALIZANTE, TP_ETAPA_ENSINO, ID_TURMA, TP_UNIFICADA, CO_ENTIDADE, TP_DEPENDENCIA, TP_LOCALIZACAO_DIFERENCIADA, IN_EDUCACAO_INDIGENA 
1707,2013,113757179365,56253667,12,8,1999, M,5,31,3162450,31,3162450,2,0, , , ,41,3777633,3,31322571,2,2,1
1708,2013,113865841006,56253093,16,10,1995, M,5,31,3132107,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1709,2013,113985817200,56253097,5,7,1997, M,5,31,3139300,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
700,2013,114244324649,56253107,21,10,1994, M,5,31,3132107,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1710,2013,114338304854,56253109,26,6,1998, F,5,31,3162450,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1711,2013,114715669438,56253122,1,6,1998, F,5,31,3162450,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1712,2013,110767978497,56253164,6,9,1996, F,0,31,3106200,31,3162450,1,0, , , ,41,3777656,0,31322571,1,2,1
1713,2013,112205436596,56253038,23,5,1996, M,5,31,3139300,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1714,2013,112733763155,56253056,26,2,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1715,2013,118282975930,56253131,23,9,1998, F,5,31,3139300,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1716,2013,113262139709,56253218,27,11,1998, F,5,31,3139300,31,3162450,2,0, , , ,41,3777656,0,31322571,2,2,1
1355,2013,119147258321,56253398,13,7,1982, F,5,31,3162450,31,3162450,2,0, , , ,25,3777623,0,31322571,2,2,1
1366,2013,110997310200,56253610,24,2,1995, M,5,31,3162450,31,3162450,2,0, , , ,25,3777623,0,31322571,2,2,1
1367,2013,112733800298,56253611,26,4,1995, M,5,31,3132107,31,3162450,2,0, , , ,25,3777623,0,31322571,2,2,1
1717,2013,110586948715,56253671,20,5,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,3777623,0,31322571,2,2,1
1718,2013,124312342821,56253788,14,9,1986, F,5,31,3132107,31,3162450,2,0, , , ,25,3777623,0,31322571,2,2,1
1243,2013,110934623022,50349741,25,1,1996, F,5,31,3162450,31,3162450,2,0, , , ,26,3503656,0,31338770,2,2,1
1244,2013,110482096607,50349742,6,8,1995, F,5,31,3162450,31,3162450,2,0, , , ,26,3503656,0,31338770,2,2,1
1245,2013,111765025302,50349743,15,1,1997, F,5,31,3139300,31,3162450,2,0, , , ,26,3503656,0,31338770,2,2,1
1246,2013,113425738541,50349744,26,10,1996, F,5,31,3139300,31,3162450,2,0, , , ,26,3503656,0,31338770,2,2,1
1155,2013,113803069571,50349745,18,8,1996, F,5,31,3162450,31,3162450,2,0, , , ,26,3503656,0,31338770,2,2,1
1719,2013,110104922922,50349740,4,1,1997, F,5,31,3139300,31,3162450,2,0, , , ,26,3503656,0,31338770,2,2,1
1234,2013,112369022387,50349748,4,7,1996, F,5,31,3139300,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
1235,2013,110331152907,50349749,3,4,1995, M,5,31,3139300,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
906,2013,112972829149,50349750,15,5,1996, F,5,31,3132107,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
907,2013,114728399434,50349751,29,11,1994, M,5,31,3162450,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
909,2013,112460795695,50349752,13,3,1988, F,5,31,3162450,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
913,2013,112293597457,50349755,28,6,1994, F,5,31,3139300,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
911,2013,110180348620,50349753,20,4,1995, M,5,31,3132107,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
912,2013,110783859049,50349754,8,9,1994, M,5,31,3162450,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
914,2013,112503965147,50349756,24,11,1991, F,0,31,3139300,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
882,2013,110029400529,50349757,12,1,1992, F,5,31,3162450,31,3162450,2,0, , , ,27,3503657,0,31338770,2,2,1
1720,2013,122030599076,50349656,30,8,1997, F,5,31,3162450,31,3162450,2,0, , , ,41,3503660,3,31338770,2,2,1
1459,2013,112293619019,50349727,19,2,1998, F,5,31,3162450,31,3162450,2,0, , , ,41,3503654,3,31338770,2,2,1
1721,2013,114351052499,50349731,29,9,1998, F,5,31,3162450,31,3162450,2,0, , , ,41,3503654,3,31338770,2,2,1
1722,2013,112972860810,50349732,10,8,1998, F,5,31,3162450,31,3162450,2,0, , , ,41,3503654,3,31338770,2,2,1
1723,2013,112369053851,50349789,20,6,1998, M,5,31,3162450,31,3162450,2,0, , , ,41,3503654,3,31338770,2,2,1
1724,2013,123608541003,50350025,19,5,1948, M,5,31,3162450,31,3162450,2,0, , , ,41,3503654,3,31338770,2,2,1
1509,2013,113123853321,50349734,19,12,1997, M,5,31,3139300,31,3162450,2,0, , , ,25,3503655,0,31338770,2,2,1
1510,2013,114426495694,50349735,27,2,1997, F,5,31,3139300,31,3162450,2,0, , , ,25,3503655,0,31338770,2,2,1
1515,2013,113878508491,50349738,27,7,1997, F,5,31,3139300,31,3162450,2,0, , , ,25,3503655,0,31338770,2,2,1
1516,2013,111161134815,50349739,14,1,1998, M,5,31,3162450,31,3162450,2,0, , , ,25,3503655,0,31338770,2,2,1
1508,2013,113048278442,50349733,26,10,1997, F,5,31,3139300,31,3162450,2,0, , , ,25,3503655,0,31338770,2,2,1
1511,2013,113652183680,50349736,8,9,1997, M,5,31,3162450,31,3162450,2,0, , , ,25,3503655,0,31338770,2,2,1
1514,2013,112444404857,50349737,28,9,1996, M,5,31,3132107,31,3162450,2,0, , , ,25,3503655,0,31338770,2,2,1
1725,2014,124186554829,34607833,30,10,1991, F,5,31,3162450,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
1459,2014,112293619019,34607977,19,2,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1444435,0,31338770,2,2,1
1721,2014,114351052499,34607981,29,9,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1444435,0,31338770,2,2,1
1510,2014,114426495694,34607985,27,2,1997, F,5,31,3139300,31,3162450,2,0, , , ,25,1444435,0,31338770,2,2,1
1244,2014,110482096607,34607994,6,8,1995, F,5,31,3162450,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
901,2014,112444408844,34608000,2,11,1991, F,5,31,3132107,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
1726,2014,121027489523,34608036,6,10,1987, F,5,31,3162450,31,3162450,2,0, , , ,41,1444446,3,31338770,2,2,1
1403,2014,114748007698,34607666,2,9,1971, F,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1727,2014,121978125800,34607683,5,7,1999, F,5,31,3139300,31,3162450,2,0, , , ,41,1444411,3,31338745,2,2,1
1416,2014,123597248860,34607813,20,9,1989, F,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
88,2014,118132524836,34608005,24,1,1988, F,5,31,3132107,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
1723,2014,112369053851,34608038,20,6,1998, M,5,31,3162450,31,3162450,2,0, , , ,25,1444435,0,31338770,2,2,1
1724,2014,123608541003,34608091,19,5,1948, M,5,31,3162450,31,3162450,2,0, , , ,25,1444435,0,31338770,2,2,1
1580,2014,121978126882,34607698,20,6,1995, M,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1728,2014,121978127340,34607705,5,10,1999, F,5,31,3139300,31,3162450,2,0, , , ,41,1444431,3,31338745,2,2,1
1729,2014,121978127501,34607706,23,10,1999, M,5,31,3139300,31,3162450,2,0, , , ,41,1444431,3,31338745,2,2,1
1407,2014,111299237117,34607712,11,9,1997, F,5,31,3139300,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
1730,2014,121978125720,34607681,29,3,1999, M,5,31,3162450,31,3162450,2,0, , , ,41,1444411,3,31338745,2,2,1
1588,2014,114338119607,34607700,10,4,1999, M,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1731,2014,111223787000,34607709,27,4,1999, M,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1576,2014,110770924408,34607711,20,9,1998, M,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1586,2014,113985452520,34607713,10,6,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1393,2014,113563708028,34607715,6,4,1997, M,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1587,2014,110620028571,34607716,13,1,1996, M,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1732,2014,118285678848,34607728,26,1,1999, F,5,31,3139300,31,3162450,2,0, , , ,41,1444414,3,31338745,2,2,1
1733,2014,118285652458,34607729,6,3,2000, F,5,31,3162450,31,3162450,2,0, , , ,41,1444414,3,31338745,2,2,1
1734,2014,111765053519,34607893,27,11,1995, F,5,31,3132107,31,3162450,2,0, , , ,41,1444447,3,31338770,2,2,1
1229,2014,121145015661,34607743,8,9,1997, F,5,31,3139300,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
1233,2014,119701389475,34607744,10,11,1976, F,5,31,3142254,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
1196,2014,113790278709,34607745,3,3,1995, F,5,31,3162450,31,3162450,1,0, , , ,27,1444425,0,31338745,1,2,1
1735,2014,121978130308,34607749,27,2,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,1444414,3,31338745,2,2,1
1405,2014,110921725808,34607754,29,10,1996, F,5,31,3139300,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
1584,2014,121978131614,34607757,24,11,1998, M,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1409,2014,121978132343,34607763,13,3,1998, F,5,31,3139300,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
322,2014,119522184623,34607802,14,3,1985, F,5,31,3162450,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
1572,2014,124186553423,34607816,24,10,1992, F,5,31,3135209,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1736,2014,113501164911,34607963,18,7,1999, F,5,31,3139300,31,3162450,2,0, , , ,41,1444447,3,31338770,2,2,1
1737,2014,113652185209,34607964,23,12,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,1444447,3,31338770,2,2,1
1245,2014,111765025302,34607995,15,1,1997, F,5,31,3139300,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
1738,2014,118276327981,34608035,4,12,1999, F,5,31,3139300,31,3162450,2,0, , , ,41,1444446,3,31338770,2,2,1
1508,2014,113048278442,34607983,26,10,1997, F,5,31,3139300,31,3162450,2,0, , , ,26,1444434,0,31338770,2,2,1
1739,2014,113822705690,34607685,26,1,2000, F,5,31,3162450,31,3162450,2,0, , , ,41,1444411,3,31338745,2,2,1
1579,2014,112733590544,34607697,24,3,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1577,2014,110921724593,34607708,28,4,1999, F,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1575,2014,113186523590,34607710,6,4,1999, M,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1228,2014,121144855526,34607741,6,10,1995, M,5,31,3162450,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
1573,2014,114489152794,34607746,8,10,1994, F,5,31,3139300,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
1740,2014,110016567330,34607747,15,10,1998, M,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1581,2014,113488257079,34607748,11,4,1997, M,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1404,2014,110620032501,34607753,24,4,1997, F,5,31,3162450,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
1741,2014,113759277100,34607755,24,11,1996, M,5,31,3162450,31,3162450,2,0, , , ,41,1444431,3,31338745,2,2,1
1115,2014,110997081928,34607758,24,2,1998, M,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1414,2014,118285754021,34607759,2,10,1997, F,5,31,3139300,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
1742,2014,111450277682,34607765,18,7,1996, F,0,31,3139300,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
1232,2014,119703137490,34607767,4,11,1982, F,5,31,3132107,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
1743,2014,112205206752,34607692,8,7,1998, M,5,31,3139300,31,3162450,2,0, , , ,41,1444410,3,31338745,2,2,1
1744,2014,121978127269,34607704,26,3,1998, F,5,31,3139300,31,3162450,2,0, , , ,41,1444431,3,31338745,2,2,1
1408,2014,112960011219,34607739,10,10,1990, F,5,31,3139300,31,3162450,2,0, , , ,26,1444424,0,31338745,2,2,1
1139,2014,110016523554,34607740,3,5,1997, F,5,31,3162450,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
924,2014,119701995049,34607756,28,2,1986, F,5,31,3139300,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1231,2014,119701115774,34607766,19,4,1990, F,5,31,3132107,31,3162450,2,0, , , ,27,1444425,0,31338745,2,2,1
1745,2014,121978133234,34607769,2,7,1975, F,5,31,3132107,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1590,2014,118471978333,34607786,19,7,1998, M,5,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1578,2014,121978133668,34607773,7,8,1973, F,5,31,3132107,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1746,2014,110393797618,34607784,11,1,1998, M,0,31,3162450,31,3162450,2,0, , , ,25,1444423,0,31338745,2,2,1
1747,2014,113110961325,34607737,15,10,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,1444408,3,31338745,2,2,1
1748,2014,111860315223,34607778,15,10,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,1444416,3,31338745,2,2,1
1749,2014,123597248780,34607812,29,3,1983, F,5,31,3162450,31,3162450,2,0, , , ,41,1444414,3,31338745,2,2,1
1678,2014,110104922922,34607992,4,1,1997, F,5,31,3139300,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
1246,2014,113425738541,34607996,26,10,1996, F,5,31,3139300,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
1155,2014,113803069571,34607997,18,8,1996, F,5,31,3162450,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
1750,2014,113294444507,34607680,25,6,1999, F,0,31,3162450,31,3162450,2,0, , , ,41,1444411,3,31338745,2,2,1
1751,2014,121978129717,34607738,1,6,2000, M,5,31,3162450,31,3162450,2,0, , , ,41,1444416,3,31338745,2,2,1
1722,2014,112972860810,34607982,10,8,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1444435,0,31338770,2,2,1
1509,2014,113123853321,34607984,19,12,1997, M,5,31,3139300,31,3162450,2,0, , , ,26,1444434,0,31338770,2,2,1
1511,2014,113652183680,34607986,8,9,1997, M,5,31,3162450,31,3162450,2,0, , , ,26,1444434,0,31338770,2,2,1
1514,2014,112444404857,34607987,28,9,1996, M,5,31,3132107,31,3162450,2,0, , , ,26,1444434,0,31338770,2,2,1
1243,2014,110934623022,34607993,25,1,1996, F,5,31,3162450,31,3162450,2,0, , , ,27,1444433,0,31338770,2,2,1
900,2014,111689519680,34607999,11,4,1995, F,5,31,3132107,31,3162450,2,0, , , ,26,1444434,0,31338770,2,2,1
908,2014,114652902815,34608001,20,9,1992, F,5,31,3162450,31,3162450,2,0, , , ,25,1444435,0,31338770,2,2,1
1752,2014,122781002894,34608040,8,9,1977, F,5,31,3162450,31,3162450,2,0, , , ,41,1444446,3,31338770,2,2,1
1753,2014,112617567540,34608041,31,8,1999, F,5,31,3139300,31,3162450,2,0, , , ,41,1444446,3,31338770,2,2,1
1754,2014,118166014466,34608043,5,9,1970, F,5,31,3132107,31,3162450,2,0, , , ,41,1444447,3,31338770,2,2,1
1688,2014,122030684693,38347116,1,7,1996, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1104,2014,118934828128,38347117,4,4,1988, F,5,31,3162450,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1105,2014,121258041315,38347119,19,3,1988, F,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1755,2014,112733803122,38347121,7,12,1998, M,5,31,3132107,31,3162450,2,0, , , ,41,1539885,3,31322571,2,2,1
1756,2014,114244335250,38347123,22,2,1999, M,5,31,3162450,31,3162450,2,0, , , ,41,1539885,3,31322571,2,2,1
1757,2014,119024391473,38347126,15,9,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,1539885,3,31322571,2,2,1
1718,2014,124312342821,38347424,14,9,1986, F,5,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1451,2014,123581204567,38347425,26,1,1984, M,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1758,2014,112960221701,38347147,9,12,1997, F,5,31,3162450,31,3162450,2,0, , , ,41,1539878,3,31322571,2,2,1
1759,2014,114244228259,38347173,2,9,1997, M,5,31,3162450,31,3162450,2,0, , , ,41,1539884,3,31322571,2,2,1
1760,2014,110052206628,38347174,4,6,1999, M,5,31,3162450,31,3162450,2,0, , , ,41,1539884,3,31322571,2,2,1
1761,2014,111148464653,38347175,13,5,1998, F,5,31,3162450,31,3162450,2,0, , , ,41,1539884,3,31322571,2,2,1
1762,2014,111601371100,38346927,17,10,1998, F,5,31,3132107,31,3162450,2,0, , , ,41,1539896,3,31322571,2,2,1
719,2014,111601371372,38346928,25,4,1986, F,5,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1763,2014,111752352962,38346929,1,11,1998, M,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
1764,2014,111752391518,38346930,9,10,1997, F,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
720,2014,111752391780,38346931,12,9,1993, M,5,31,3162450,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1765,2014,112014464579,38346934,9,7,1999, M,5,31,3162450,31,3162450,2,0, , , ,41,1539885,3,31322571,2,2,1
1766,2014,112129956431,38346937,17,5,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,1539885,3,31322571,2,2,1
1713,2014,112205436596,38346938,23,5,1996, M,5,31,3139300,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
707,2014,112205436758,38346939,29,8,1993, F,5,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1115,2014,112280923547,38346941,24,2,1998, M,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1124,2014,112356343708,38346943,20,4,1995, F,5,31,3132107,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1101,2014,112507153503,38346947,11,7,1990, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1116,2014,112582699615,38346949,24,10,1996, F,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1117,2014,112582709190,38346950,28,8,1997, M,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1714,2014,112733763155,38346953,26,2,1999, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1767,2014,112809318840,38346954,27,9,1998, F,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
1125,2014,112884785859,38346955,23,8,1996, M,5,35,3512001,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1375,2014,112960222856,38346956,16,9,1996, F,5,35,3534401,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1126,2014,113035608791,38346957,2,12,1996, F,5,31,3132107,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
742,2014,113035610001,38346958,19,5,1993, F,5,31,3162450,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
726,2014,113186754649,38346960,25,10,1993, F,5,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1371,2014,113186755378,38346961,18,11,1995, F,5,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1768,2014,113337600866,38346967,31,1,2000, F,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
1705,2014,113488465500,38346970,30,7,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1706,2014,113488465690,38346971,19,5,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1769,2014,113714934307,38346978,31,8,1998, M,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
1136,2014,113790482730,38346979,31,3,1996, M,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1360,2014,113865815773,38346981,29,8,1996, F,5,31,3162450,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1770,2014,113865839443,38346982,7,2,1998, M,5,31,3162450,31,3162450,2,0, , , ,41,1539879,3,31322571,2,2,1
1708,2014,113865841006,38346983,16,10,1995, M,5,31,3132107,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1704,2014,113865842070,38346985,29,1,1999, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1709,2014,113985817200,38346986,5,7,1997, M,5,31,3139300,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1771,2014,114118631600,38346989,26,2,1995, F,5,31,3162450,31,3162450,2,0, , , ,41,1539879,3,31322571,2,2,1
1369,2014,114179167297,38346991,6,2,1992, F,5,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1772,2014,114244318169,38346992,20,9,1996, F,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
1102,2014,114244325530,38346993,25,9,1995, M,5,31,3139300,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1710,2014,114338304854,38346994,26,6,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1773,2014,114413844130,38346999,30,10,1999, M,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
1094,2014,114489365437,38347001,4,12,1995, M,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1361,2014,114564800735,38347004,28,10,1996, F,5,31,3162450,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1774,2014,114564810293,38347005,15,1,1994, M,5,31,3132107,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1356,2014,114675674509,38347006,21,11,1996, F,5,31,3162450,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1374,2014,114715709596,38347007,29,9,1997, M,5,31,3132107,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1689,2014,114791213393,38347010,15,10,1985, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1127,2014,114866561610,38347011,13,2,1997, M,5,31,3132107,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1118,2014,115744572090,38347014,18,6,1993, M,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1715,2014,118282975930,38347015,23,9,1998, F,5,31,3139300,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1775,2014,118311595460,38347038,17,4,1999, F,5,31,3162450,31,3162450,2,0, , , ,41,1539880,3,31322571,2,2,1
927,2014,118311595975,38347039,25,2,1996, M,5,31,3162450,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1712,2014,110767978497,38347045,6,9,1996, F,0,31,3106200,31,3162450,1,0, , , ,25,1539902,0,31322571,1,2,1
1108,2014,111978781570,38347046,26,8,1993, F,3,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1776,2014,118311605440,38347258,17,2,1997, F,5,31,3162450,31,3162450,2,0, , , ,41,1539880,3,31322571,2,2,1
1690,2014,122030695466,38347259,3,3,1993, F,5,31,3132107,31,3162450,2,0, , , ,41,1539880,3,31322571,2,2,1
1129,2014,112054527377,38347260,8,9,1987, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1130,2014,114413843087,38347261,15,10,1993, F,5,31,3162450,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1694,2014,113865815854,38347262,28,6,1998, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1697,2014,113186730545,38347263,28,12,1997, F,5,31,3162450,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1556,2014,110544793802,38347264,8,6,1996, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1698,2014,116032938416,38347265,30,9,1998, M,5,31,3139300,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1699,2014,114640263510,38347266,13,2,1999, F,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1700,2014,119036530023,38347267,31,1,1997, F,5,31,3162450,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1701,2014,119036853620,38347268,10,10,1996, F,5,31,3132107,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1702,2014,119036725894,38347269,25,1,1997, F,5,31,3162450,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1691,2014,121188450149,38347316,24,5,1983, F,5,31,3162450,31,3162450,2,0, , , ,41,1539880,3,31322571,2,2,1
1707,2014,113757179365,38347317,12,8,1999, M,5,31,3162450,31,3162450,2,0, , , ,25,1539902,0,31322571,2,2,1
1777,2014,111479626006,38347319,23,1,1996, M,0,31,3106200, , ,1,0, , , ,41,1539879,3,31322571,1,2,1
1717,2014,110586948715,38347320,20,5,1998, F,5,31,3162450,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
1778,2014,119010396761,38347089,9,1,2000, F,5,31,3162450,31,3162450,2,0, , , ,41,1539877,0,31322571,2,2,1
1716,2014,113262139709,38347095,27,11,1998, F,5,31,3139300,31,3162450,2,0, , , ,25,1539895,0,31322571,2,2,1
1779,2014,122030684502,38347112,30,9,1996, F,5,31,3162450,31,3162450,2,0, , , ,41,1539879,3,31322571,2,2,1
713,2014,110016775448,38346883,5,11,1987, F,5,31,3132107,31,3162450,2,0, , , ,26,1539893,0,31322571,2,2,1
858,2014,110016776258,38346884,25,5,1994, F,5,31,3132107,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
1110,2014,110092230201,38346887,1,11,1995, F,5,31,3132107,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
326,2014,119149313516,38346891,6,5,1994, F,5,31,3132107,31,3162450,2,0, , , ,27,1539894,0,31322571,2,2,1
